3.422660231590270996e-01,7.549371123313903809e-01,-2.153357314682580181e-07,4.069226682186126709e-01,7.069159746170043945e-01,-6.944898981600999832e-03,4.439503550529479980e-01,6.176020503044128418e-01,-1.287338603287935257e-02,4.345193803310394287e-01,5.427294373512268066e-01,-2.215964533388614655e-02,4.053634405136108398e-01,4.895695745944976807e-01,-2.682159468531608582e-02,4.328659772872924805e-01,5.421719551086425781e-01,4.207081627100706100e-03,4.530000984668731689e-01,4.667334854602813721e-01,-2.436394616961479187e-02,4.510294795036315918e-01,5.380432605743408203e-01,-4.112624377012252808e-02,4.419372975826263428e-01,5.729672312736511230e-01,-4.917560890316963196e-02,3.935937583446502686e-01,5.358283519744873047e-01,-5.334881134331226349e-03,4.111525714397430420e-01,4.662821888923645020e-01,-2.840941026806831360e-02,4.101679027080535889e-01,5.548774600028991699e-01,-3.163041919469833374e-02,4.008072614669799805e-01,5.716292262077331543e-01,-3.038240410387516022e-02,3.511918783187866211e-01,5.410401821136474609e-01,-1.927117630839347839e-02,3.723083436489105225e-01,4.919686913490295410e-01,-4.595684632658958435e-02,3.774374127388000488e-01,5.751146078109741211e-01,-3.218820318579673767e-02,3.674512505531311035e-01,5.893104076385498047e-01,-1.789930835366249084e-02,3.062161803245544434e-01,5.526683330535888672e-01,-3.382027521729469299e-02,3.339681625366210938e-01,5.230718851089477539e-01,-4.864653572440147400e-02,3.408492803573608398e-01,5.785677433013916016e-01,-3.272218629717826843e-02,3.281962275505065918e-01,5.916611552238464355e-01,-1.829168573021888733e-02
3.538632988929748535e-01,7.490723729133605957e-01,-3.782348301228921628e-07,4.082899987697601318e-01,7.065892219543457031e-01,-2.010119147598743439e-02,4.429097175598144531e-01,6.141583919525146484e-01,-3.001024574041366577e-02,4.338653385639190674e-01,5.369458794593811035e-01,-4.086218401789665222e-02,4.041905999183654785e-01,4.843559861183166504e-01,-4.489816725254058838e-02,4.359343349933624268e-01,5.246891975402832031e-01,-1.139284140663221478e-04,4.535102844238281250e-01,4.667456746101379395e-01,-3.296485915780067444e-02,4.512365758419036865e-01,5.395184755325317383e-01,-4.762357845902442932e-02,4.414173960685729980e-01,5.633760690689086914e-01,-5.335428193211555481e-02,3.932805061340332031e-01,5.171915292739868164e-01,-4.936970304697751999e-03,4.094170629978179932e-01,4.683097004890441895e-01,-3.561192005872726440e-02,4.100154042243957520e-01,5.606528520584106445e-01,-3.871804848313331604e-02,3.985872268676757812e-01,5.617979168891906738e-01,-3.423168510198593140e-02,3.506626784801483154e-01,5.249211788177490234e-01,-1.610502041876316071e-02,3.676312565803527832e-01,4.902818799018859863e-01,-5.204914882779121399e-02,3.761907815933227539e-01,5.752946734428405762e-01,-3.906205669045448303e-02,3.650485575199127197e-01,5.750766396522521973e-01,-2.270999364554882050e-02,3.071691393852233887e-01,5.402946472167968750e-01,-2.872862666845321655e-02,3.314228355884552002e-01,5.223366618156433105e-01,-4.982229694724082947e-02,3.410989642143249512e-01,5.812711119651794434e-01,-3.554159402847290039e-02,3.278408944606781006e-01,5.878141522407531738e-01,-2.028354629874229431e-02
3.517777323722839355e-01,7.430182695388793945e-01,-4.297459668123337906e-07,4.069291651248931885e-01,7.077816724777221680e-01,-2.229793928563594818e-02,4.458126425743103027e-01,6.153817176818847656e-01,-3.149583563208580017e-02,4.330028593540191650e-01,5.330393314361572266e-01,-4.065116122364997864e-02,3.996115922927856445e-01,4.813780188560485840e-01,-4.272033646702766418e-02,4.366613030433654785e-01,5.233702063560485840e-01,-1.401235233061015606e-03,4.548741877079010010e-01,4.655628502368927002e-01,-3.456934168934822083e-02,4.535736441612243652e-01,5.409716367721557617e-01,-4.820249602198600769e-02,4.436371326446533203e-01,5.637356042861938477e-01,-5.335395783185958862e-02,3.931770026683807373e-01,5.118414759635925293e-01,-4.837874323129653931e-03,4.110668897628784180e-01,4.678489565849304199e-01,-3.585606440901756287e-02,4.106076657772064209e-01,5.603615045547485352e-01,-3.877544403076171875e-02,3.966994881629943848e-01,5.594024062156677246e-01,-3.405964002013206482e-02,3.510345816612243652e-01,5.191236734390258789e-01,-1.483875792473554611e-02,3.693895637989044189e-01,4.935023784637451172e-01,-5.186325684189796448e-02,3.760411441326141357e-01,5.778935551643371582e-01,-4.010285064578056335e-02,3.629132211208343506e-01,5.745480656623840332e-01,-2.454368025064468384e-02,3.079391419887542725e-01,5.346222519874572754e-01,-2.632830105721950531e-02,3.335704803466796875e-01,5.265606045722961426e-01,-4.901506751775741577e-02,3.421896100044250488e-01,5.852021574974060059e-01,-3.693801164627075195e-02,3.283120393753051758e-01,5.867299437522888184e-01,-2.301921322941780090e-02
3.494220674037933350e-01,7.413522005081176758e-01,-3.994407791196863400e-07,4.037002325057983398e-01,7.062500119209289551e-01,-2.568238787353038788e-02,4.427967369556427002e-01,6.139870285987854004e-01,-3.470935299992561340e-02,4.295250773429870605e-01,5.326638817787170410e-01,-4.275045916438102722e-02,3.996704816818237305e-01,4.798505902290344238e-01,-4.321098700165748596e-02,4.368520975112915039e-01,5.196824073791503906e-01,-1.781624043360352516e-03,4.527426362037658691e-01,4.670839309692382812e-01,-3.363571316003799438e-02,4.497868418693542480e-01,5.418255925178527832e-01,-4.670945927500724792e-02,4.401963949203491211e-01,5.624626874923706055e-01,-5.194695666432380676e-02,3.927634060382843018e-01,5.074987411499023438e-01,-3.414471168071031570e-03,4.066955447196960449e-01,4.659414887428283691e-01,-3.404665738344192505e-02,4.070400893688201904e-01,5.583521127700805664e-01,-3.682295605540275574e-02,3.961057066917419434e-01,5.582431554794311523e-01,-3.167720884084701538e-02,3.497034013271331787e-01,5.143545269966125488e-01,-1.207195594906806946e-02,3.636744618415832520e-01,4.926895797252655029e-01,-4.864126071333885193e-02,3.717239201068878174e-01,5.755603313446044922e-01,-3.762537613511085510e-02,3.618011474609375000e-01,5.707631707191467285e-01,-2.250193431973457336e-02,3.059215247631072998e-01,5.300303101539611816e-01,-2.263840660452842712e-02,3.277033269405364990e-01,5.265612602233886719e-01,-4.517493769526481628e-02,3.383407294750213623e-01,5.843835473060607910e-01,-3.428465500473976135e-02,3.285098075866699219e-01,5.853415131568908691e-01,-2.125450223684310913e-02
3.532304167747497559e-01,7.427822351455688477e-01,-4.007220582025183830e-07,4.043028056621551514e-01,7.063842415809631348e-01,-2.421586029231548309e-02,4.421186447143554688e-01,6.148735284805297852e-01,-3.448345512151718140e-02,4.307878017425537109e-01,5.356187820434570312e-01,-4.435878992080688477e-02,3.981209993362426758e-01,4.850137233734130859e-01,-4.687488451600074768e-02,4.380627870559692383e-01,5.156952738761901855e-01,-1.453879172913730145e-03,4.522577822208404541e-01,4.661242365837097168e-01,-3.453775867819786072e-02,4.492256343364715576e-01,5.409030914306640625e-01,-4.898541420698165894e-02,4.394496679306030273e-01,5.647308826446533203e-01,-5.455354228615760803e-02,3.938072323799133301e-01,5.038237571716308594e-01,-4.218502435833215714e-03,4.069462716579437256e-01,4.648847877979278564e-01,-3.487811237573623657e-02,4.066675603389739990e-01,5.564833283424377441e-01,-3.788812831044197083e-02,3.957461118698120117e-01,5.568503737449645996e-01,-3.267645090818405151e-02,3.507405519485473633e-01,5.113919973373413086e-01,-1.380614656955003738e-02,3.636505007743835449e-01,4.930847883224487305e-01,-4.920252412557601929e-02,3.715768158435821533e-01,5.742245912551879883e-01,-3.782403841614723206e-02,3.618501126766204834e-01,5.704993009567260742e-01,-2.256652154028415680e-02,3.073420524597167969e-01,5.284864306449890137e-01,-2.536366693675518036e-02,3.277723193168640137e-01,5.265808701515197754e-01,-4.663959518074989319e-02,3.372035920619964600e-01,5.824846029281616211e-01,-3.490590676665306091e-02,3.268630206584930420e-01,5.829048156738281250e-01,-2.117099612951278687e-02
3.515997529029846191e-01,7.357355356216430664e-01,-4.054078033277619397e-07,4.047577679157257080e-01,7.016912698745727539e-01,-2.182306535542011261e-02,4.423282146453857422e-01,6.090329289436340332e-01,-2.985034324228763580e-02,4.316363334655761719e-01,5.283722877502441406e-01,-3.771098330616950989e-02,3.981371223926544189e-01,4.786045849323272705e-01,-3.874992579221725464e-02,4.397035241127014160e-01,5.142124891281127930e-01,9.819089900702238083e-04,4.551867246627807617e-01,4.636335968971252441e-01,-2.949828281998634338e-02,4.524504542350769043e-01,5.388740897178649902e-01,-4.281947761774063110e-02,4.447749853134155273e-01,5.606290698051452637e-01,-4.847679659724235535e-02,3.966042697429656982e-01,5.023943185806274414e-01,-2.364003099501132965e-03,4.105387926101684570e-01,4.591299593448638916e-01,-3.180668503046035767e-02,4.097102284431457520e-01,5.497599244117736816e-01,-3.470448404550552368e-02,3.987959325313568115e-01,5.537525415420532227e-01,-2.986319549381732941e-02,3.533262312412261963e-01,5.098650455474853516e-01,-1.212522573769092560e-02,3.671752810478210449e-01,4.837356507778167725e-01,-4.701884463429450989e-02,3.742963969707489014e-01,5.663164854049682617e-01,-3.504999727010726929e-02,3.643034100532531738e-01,5.670214295387268066e-01,-1.953216828405857086e-02,3.090946078300476074e-01,5.257324576377868652e-01,-2.353194169700145721e-02,3.321251571178436279e-01,5.165271162986755371e-01,-4.454994946718215942e-02,3.404494524002075195e-01,5.749922990798950195e-01,-3.198807314038276672e-02,3.294497430324554443e-01,5.795419812202453613e-01,-1.792833022773265839e-02
3.532926440238952637e-01,7.320609092712402344e-01,-3.907281609372148523e-07,4.060702919960021973e-01,6.984896659851074219e-01,-2.265255339443683624e-02,4.423229694366455078e-01,6.055879592895507812e-01,-3.132259100675582886e-02,4.318467080593109131e-01,5.271040797233581543e-01,-3.953048214316368103e-02,4.009525179862976074e-01,4.765791594982147217e-01,-4.081483185291290283e-02,4.422637224197387695e-01,5.126703977584838867e-01,-1.899035414680838585e-03,4.592240154743194580e-01,4.623873829841613770e-01,-3.309625387191772461e-02,4.582409262657165527e-01,5.382042527198791504e-01,-4.726710915565490723e-02,4.493645727634429932e-01,5.644816756248474121e-01,-5.334896966814994812e-02,3.985779583454132080e-01,4.998067617416381836e-01,-4.850671626627445221e-03,4.129280447959899902e-01,4.551101922988891602e-01,-3.331416472792625427e-02,4.121217131614685059e-01,5.453934669494628906e-01,-3.600741922855377197e-02,4.003226161003112793e-01,5.494302511215209961e-01,-3.153673931956291199e-02,3.549588322639465332e-01,5.070614218711853027e-01,-1.422213576734066010e-02,3.681372404098510742e-01,4.813036322593688965e-01,-4.732154309749603271e-02,3.754315674304962158e-01,5.609406232833862305e-01,-3.572223335504531860e-02,3.648366332054138184e-01,5.593886375427246094e-01,-2.123664505779743195e-02,3.109208047389984131e-01,5.236396193504333496e-01,-2.544930204749107361e-02,3.318881690502166748e-01,5.167570710182189941e-01,-4.577065631747245789e-02,3.415600061416625977e-01,5.710846781730651855e-01,-3.399552404880523682e-02,3.313777744770050049e-01,5.720809102058410645e-01,-2.096249535679817200e-02
3.580074310302734375e-01,7.222642302513122559e-01,-4.582250028306589229e-07,4.088128507137298584e-01,6.961976289749145508e-01,-2.298826538026332855e-02,4.491318464279174805e-01,6.031002998352050781e-01,-3.015160001814365387e-02,4.345855414867401123e-01,5.242684483528137207e-01,-3.580969199538230896e-02,3.984906673431396484e-01,4.805865883827209473e-01,-3.369216248393058777e-02,4.489518105983734131e-01,5.160394906997680664e-01,-6.345255766063928604e-03,4.665716886520385742e-01,4.547061324119567871e-01,-3.671772032976150513e-02,4.570012986660003662e-01,5.352225899696350098e-01,-4.736332595348358154e-02,4.482027888298034668e-01,5.549486875534057617e-01,-5.114388465881347656e-02,4.049228727817535400e-01,5.049725174903869629e-01,-9.110095910727977753e-03,4.179309606552124023e-01,4.523944854736328125e-01,-3.948230296373367310e-02,4.125028848648071289e-01,5.439778566360473633e-01,-4.012303054332733154e-02,4.037435054779052734e-01,5.457735061645507812e-01,-3.345748782157897949e-02,3.613993525505065918e-01,5.119626522064208984e-01,-1.788707263767719269e-02,3.716452121734619141e-01,4.746331572532653809e-01,-5.116561800241470337e-02,3.758087456226348877e-01,5.574043989181518555e-01,-3.585596382617950439e-02,3.693397343158721924e-01,5.554654002189636230e-01,-1.863647066056728363e-02,3.175801038742065430e-01,5.260331034660339355e-01,-2.848882600665092468e-02,3.337311148643493652e-01,5.056955218315124512e-01,-4.653457179665565491e-02,3.403305113315582275e-01,5.644026398658752441e-01,-3.086179681122303009e-02,3.319101631641387939e-01,5.691177248954772949e-01,-1.531833503395318985e-02
3.589298427104949951e-01,7.114038467407226562e-01,-4.761122909258119762e-07,4.127187728881835938e-01,6.901357173919677734e-01,-2.220487594604492188e-02,4.556464850902557373e-01,6.041626930236816406e-01,-2.955476380884647369e-02,4.453991055488586426e-01,5.254930853843688965e-01,-3.582489863038063049e-02,4.145445227622985840e-01,4.792109727859497070e-01,-3.439205139875411987e-02,4.606843888759613037e-01,5.127308964729309082e-01,-4.791808780282735825e-03,4.790042936801910400e-01,4.523678123950958252e-01,-3.548999503254890442e-02,4.668644666671752930e-01,5.318667292594909668e-01,-4.606093093752861023e-02,4.586721658706665039e-01,5.541055798530578613e-01,-4.923514649271965027e-02,4.165975451469421387e-01,4.982163906097412109e-01,-7.590472232550382614e-03,4.310998022556304932e-01,4.464965462684631348e-01,-3.817261010408401489e-02,4.222646653652191162e-01,5.378836989402770996e-01,-3.825628757476806641e-02,4.143158793449401855e-01,5.416021943092346191e-01,-3.067349642515182495e-02,3.731761872768402100e-01,5.019617080688476562e-01,-1.646589860320091248e-02,3.843330740928649902e-01,4.657245874404907227e-01,-5.009097233414649963e-02,3.849238753318786621e-01,5.485743880271911621e-01,-3.427555784583091736e-02,3.791462481021881104e-01,5.484024286270141602e-01,-1.606530882418155670e-02,3.295295536518096924e-01,5.133976340293884277e-01,-2.709827013313770294e-02,3.452765643596649170e-01,4.927960038185119629e-01,-4.519470036029815674e-02,3.503800928592681885e-01,5.519911050796508789e-01,-2.919162996113300323e-02,3.430893123149871826e-01,5.571995973587036133e-01,-1.290725264698266983e-02
3.631093502044677734e-01,7.153963446617126465e-01,-4.273085494332917733e-07,4.156916439533233643e-01,6.871253252029418945e-01,-2.390847168862819672e-02,4.590753614902496338e-01,6.021919250488281250e-01,-3.287809342145919800e-02,4.492712616920471191e-01,5.271140933036804199e-01,-4.045120999217033386e-02,4.170977771282196045e-01,4.801069498062133789e-01,-4.062068834900856018e-02,4.660727381706237793e-01,5.103422403335571289e-01,-7.874690927565097809e-03,4.828182160854339600e-01,4.589921236038208008e-01,-3.731700405478477478e-02,4.710461497306823730e-01,5.360072851181030273e-01,-4.896029457449913025e-02,4.619605243206024170e-01,5.537602901458740234e-01,-5.381820350885391235e-02,4.223320782184600830e-01,4.946883022785186768e-01,-1.016338821500539780e-02,4.359365701675415039e-01,4.475204348564147949e-01,-3.904443979263305664e-02,4.279049038887023926e-01,5.365524888038635254e-01,-4.015354439616203308e-02,4.182401001453399658e-01,5.387331843376159668e-01,-3.446928784251213074e-02,3.784971833229064941e-01,4.964423477649688721e-01,-1.826008781790733337e-02,3.880567252635955811e-01,4.648059606552124023e-01,-5.039102211594581604e-02,3.896435499191284180e-01,5.463593602180480957e-01,-3.661163151264190674e-02,3.822648227214813232e-01,5.460523366928100586e-01,-2.069303207099437714e-02,3.340590000152587891e-01,5.067307353019714355e-01,-2.820833586156368256e-02,3.498686552047729492e-01,4.894631206989288330e-01,-4.595762118697166443e-02,3.546367287635803223e-01,5.458330512046813965e-01,-3.136337175965309143e-02,3.459223210811614990e-01,5.508793592453002930e-01,-1.655899547040462494e-02
